1463.572600	500	010	6	6	0	000	6	6	1	93Tothb.287
1465.403720	500	010	5	0	5	000	4	1	4	93Tothb.288
1465.862350	500	010	4	1	4	000	3	0	3	93Tothb.289
1465.895500	500	010	8	2	6	000	8	1	7	93Tothb.290
1468.463700	500	010	4	2	3	000	4	1	4	93Tothb.291
1469.561300	500	010	4	1	3	000	3	1	2	93Tothb.292
1469.667380	500	010	4	2	3	000	3	2	2	93Tothb.293
1470.046200	500	010	5	1	5	000	4	1	4	93Tothb.294
1471.519650	500	010	5	0	5	000	4	0	4	93Tothb.295
1472.964880	500	010	4	2	2	000	3	2	1	93Tothb.296
1473.749000	500	010	6	1	5	000	5	2	4	93Tothb.297
1475.804570	500	010	5	2	4	000	5	1	5	93Tothb.298
1476.162200	500	010	5	1	5	000	4	0	4	93Tothb.299
1477.368200	500	010	8	3	5	000	8	2	6	93Tothb.300
1478.686000	500	010	9	2	7	000	9	1	8	93Tothb.301
1479.956200	500	010	7	3	4	000	7	2	5	93Tothb.302
1480.069370	500	010	6	0	6	000	5	1	5	93Tothb.303
1480.128300	500	010	4	3	2	000	3	3	1	93Tothb.304
1480.288000	500	010	4	3	1	000	3	3	0	93Tothb.305
1482.847610	500	010	6	1	6	000	5	1	5	93Tothb.306
1483.792980	500	010	2	2	1	000	1	1	0	93Tothb.307
1483.825500	500	010	6	3	3	000	6	2	4	93Tothb.308
1483.903000	500	010	6	0	6	000	5	0	5	93Tothb.309
1484.547200	500	010	6	2	5	000	6	1	6	93Tothb.310
1484.783400	500	010	5	2	4	000	4	2	3	93Tothb.311
1485.956800	500	010	5	1	4	000	4	1	3	93Tothb.312
1486.680890	500	010	6	1	6	000	5	0	5	93Tothb.313
1486.836820	500	010	2	2	0	000	1	1	1	93Tothb.314
1487.810400	500	010	5	3	2	000	5	2	3	93Tothb.315
1488.049600	500	010	8	2	6	000	7	3	5	93Tothb.316
1490.767000	500	010	5	2	3	000	4	2	2	93Tothb.317
1490.989200	500	010	4	3	1	000	4	2	2	93Tothb.318
1492.600700	500	010	8	1	7	000	8	0	8	93Tothb.319
1492.940400	500	010	3	3	0	000	3	2	1	93Tothb.320
1493.773740	500	010	7	0	7	000	6	1	6	93Tothb.321
1494.535800	500	010	7	2	6	000	7	1	7	93Tothb.322
1494.603750	500	010	3	3	1	000	3	2	2	93Tothb.323
1494.757690	500	010	7	1	6	000	6	2	5	93Tothb.324
1495.355180	500	010	7	1	7	000	6	1	6	93Tothb.325
1495.634620	500	010	4	3	2	000	4	2	3	93Tothb.326
1496.014280	500	010	7	0	7	000	6	0	6	93Tothb.327
1496.073600	500	010	5	3	3	000	4	3	2	93Tothb.328
1496.620700	500	010	5	3	2	000	4	3	1	93Tothb.329
1496.667720	500	010	3	2	2	000	2	1	1	93Tothb.330
1497.505000	500	010	5	3	3	000	5	2	4	93Tothb.331
1497.595630	500	010	7	1	7	000	6	0	6	93Tothb.332
1499.626860	500	010	6	2	5	000	5	2	4	93Tothb.333
1500.474100	500	010	6	3	4	000	6	2	5	93Tothb.334
1500.997000	500	010	2	2	0	000	1	0	1	93Tothb.335
1501.748500	500	010	6	1	5	000	5	1	4	93Tothb.336
1504.750000	500	010	7	3	5	000	7	2	6	93Tothb.337
1506.466850	500	010	3	2	1	000	2	1	2	93Tothb.338
1506.730300	500	010	8	0	8	000	7	1	7	93Tothb.339
1507.598500	500	010	8	1	8	000	7	1	7	93Tothb.340
1508.184770	500	010	4	2	3	000	3	1	2	93Tothb.341
1508.723900	500	010	9	1	8	000	9	0	9	93Tothb.342
1508.771330	500	010	6	2	4	000	5	2	3	93Tothb.343
1508.843690	500	010	8	1	8	000	7	0	7	93Tothb.344
1512.039900	500	010	6	3	4	000	5	3	3	93Tothb.345
1513.150000	500	010	9	2	7	000	8	3	6	93Tothb.346
1513.426400	500	010	6	3	3	000	5	3	2	93Tothb.347
1514.152850	500	010	7	2	6	000	6	2	5	93Tothb.348
1514.711700	500	010	8	1	7	000	7	2	6	93Tothb.349
1516.744000	500	010	7	1	6	000	6	1	5	93Tothb.350
1518.433430	500	010	5	2	4	000	4	1	3	93Tothb.351
1519.142880	500	010	9	0	9	000	8	1	8	93Tothb.352
1519.608300	500	010	9	1	9	000	8	1	8	93Tothb.353
1519.809550	500	010	9	0	9	000	8	0	8	93Tothb.354
1520.275300	500	010	9	1	9	000	8	0	8	93Tothb.355
1524.275000	500	010	10	1	9	000	10	0	10	93Tothb.356
1524.500700	500	010	6	4	3	000	5	4	2	93Tothb.357
1524.559000	500	010	6	4	2	000	5	4	1	93Tothb.358
1526.619420	500	010	7	2	5	000	6	2	4	93Tothb.359
1527.626630	500	010	6	2	5	000	5	1	4	93Tothb.360
1527.947380	500	010	7	3	5	000	6	3	4	93Tothb.361
1528.335400	500	010	8	2	7	000	7	2	6	93Tothb.362
1529.248020	500	010	4	2	2	000	3	1	3	93Tothb.363
1529.734000	500	010	10	2	9	000	10	1	10	93Tothb.364
1530.823600	500	010	7	3	4	000	6	3	3	93Tothb.365
1530.876800	500	010	8	1	7	000	7	1	6	93Tothb.366
1531.160860	500	010	10	0	10	000	9	1	9	93Tothb.367
1531.405600	500	010	10	1	10	000	9	1	9	93Tothb.368
1531.508900	500	010	10	0	10	000	9	0	9	93Tothb.369
1531.754000	500	010	10	1	10	000	9	0	9	93Tothb.370
1532.130000	500	010	7	4	3	000	7	3	4	93Tothb.371
1534.478000	500	010	6	4	2	000	6	3	3	93Tothb.372
1535.734800	500	010	5	4	1	000	5	3	2	93Tothb.373
1536.140500	500	010	7	2	6	000	6	1	5	93Tothb.374
1536.297800	500	010	4	4	0	000	4	3	1	93Tothb.375
1536.479000	500	010	5	4	2	000	5	3	3	93Tothb.376
