     100    7    1    6        3172.322354	61	   10	    A+   
     100    3    0    3        2798.476597	60	   11	    A+   
     100    8    0    8        3209.707975	60	   8	    A+   
     100    8    1    8        3210.395307	60	   8	    A+   
     100    7    2    6        3188.542825	56	   10	    A+   
     100    6    2    4        3103.709270	69	   11	    A+   
     100    6    3    3        3168.415205	134	   9	    A+   
     100    6    1    5        3063.505225	62	   11	    A+   
     100    6    6    1        3562.493223	114	   5	    B+   
     100    6    5    2        3402.461866	243	   6	    A+   
     100    6    4    3        3270.275495	117	   9	    A+   
     100    7    0    7        3102.953685	72	   7	    A+   
     100    6    3    4        3166.328546	84	   8	    A+   
     100    7    1    7        3104.229208	73	   7	    A+   
     100    6    2    5        3085.489499	87	   10	    A+   
     100    5    2    3        3006.520178	63	   12	    A+   
     100    6    0    6        3008.403041	99	   10	    A+   
     100    5    1    4        2968.498701	53	   10	    A+   
     100    6    1    6        3010.686206	65	   9	    A+   
     100    5    3    2        3075.465480	68	   10	    A+   
     100    5    5    0        3311.599732	138	   7	    A+   
     100    5    4    1        3178.942107	100	   9	    A+   
     100    5    4    2        3178.928119	78	   10	    A+   
     100    5    3    3        3074.742922	68	   11	    A+   
     100    5    2    4        2996.414557	62	   11	    A+   
     100    5    0    5        2926.025825	50	   10	    A+   
     100    5    1    5        2929.910296	69	   11	    A+   
     020    4    4    0        3232.286607	190	   8	    A+   
     100    4    3    1        2998.639698	56	   12	    A+   
     100    4    4    0        3102.930861	93	   7	    A+   
     100    4    4    1        3102.929607	103	   6	    A+   
     100    4    3    2        2998.454825	69	   10	    A+   
     100    4    2    3        2921.641282	54	   11	    A+   
     100    4    0    4        2855.924536	99	   12	    A+   
     100    4    1    4        2862.087168	66	   10	    A+   
     020    3    3    1        3036.751456	136	   8	    A+   
     020    3    3    0        3036.777857	176	   9	    A+   
     100    3    1    2        2823.187620	52	   9	    A+   
     100    3    2    1        2863.095007	47	   11	    A+   
     100    3    3    0        2937.531763	53	   6	    A+   
     100    3    3    1        2937.505126	56	   7	    A+   
     020    8    1    7        3376.644322	107	   9	    A+   
     020    8    0    8        3275.941453	133	   9	    A+   
     100    3    2    2        2861.457472	48	   9	    A+   
     020    3    2    1        2940.960398	92	   13	    A+   
     100    3    1    3        2807.434148	69	   8	    A+   
     020    7    1    6        3250.668508	150	   7	    A+   
     100    8    2    7        3305.239377	143	   7	    A+   
     100    2    1    1        2774.080839	50	   8	    A+   
     020    7    1    7        3170.157759	112	   9	    A+   
     100    2    2    1        2816.103723	47	   7	    A+   
     100    2    0    2        2754.376669	79	   8	    A+   
     100    2    1    2        2766.181058	45	   8	    A+   
     020    6    1    5        3137.988188	145	   9	    A+   
     020    6    0    6        3072.324391	150	   9	    A+   
     020    6    1    6        3075.844527	115	   10	    A+   
     100    1    1    0        2741.176260	47	   5	    B+   
     100    1    0    1        2724.429479	28	   6	    A+   
     020    5    1    4        3039.588337	70	   11	    A+   
     100    1    1    1        2738.540485	166	   5	    B+   
     020    6    2    5        3168.765767	88	   11	    A+   
     020    2    1    1        2838.191153	67	   10	    A+   
     020    5    0    5        2988.630722	111	   11	    A+   
     020    5    1    5        2994.341332	66	   10	    A+   
     020    4    0    4        2917.188629	83	   12	    A+   
